exp,verb,item,sent,bias,isHigh ,gender,score,score_raw,score_gil,score_mbert
ic_mismatch,aiuta,4,la moglie aiuta il marito perché è [+female].,52,1,f,,0.0880705044,0.07211262733,0.3783393308
ic_mismatch,imbroglia,4,il marito imbroglia la moglie perché è [+male].,80,1,m,,0.1985662612,0.2166109253,0.08981307491
ic_mismatch,imbroglia,4,il marito imbroglia la moglie perché è [+female].,80,0,f,,0.2829166483,0.2006668933,0.480000664
ic_mismatch,imbroglia,4,la moglie imbroglia il marito perché è [+male].,80,0,m,,0.4367119335,0.2741001765,0.1609841724
ic_mismatch,imbroglia,4,la moglie imbroglia il marito perché è [+female].,80,1,f,,0.0811309828,0.1125512361,0.3377517782
ic_mismatch,inganna,4,il marito inganna la moglie perché è [+male].,79,1,m,,0.2167714443,0.2014167486,0.07260771655
ic_mismatch,inganna,4,il marito inganna la moglie perché è [+female].,79,0,f,,0.2259339266,0.1582606984,0.4845491807
ic_mismatch,inganna,4,la moglie inganna il marito perché è [+male].,79,0,m,,0.3295133724,0.2249658061,0.1555390618
ic_mismatch,inganna,4,la moglie inganna il marito perché è [+female].,79,1,f,,0.1384683931,0.1243791357,0.3273782524
ic_mismatch,tradisce,4,il marito tradisce la moglie perché è [+male].,79,1,m,,0.268574286,0.1913766256,0.08365692256
ic_mismatch,tradisce,4,il marito tradisce la moglie perché è [+female].,79,0,f,,0.2994337105,0.1892521749,0.5563658477
ic_mismatch,tradisce,4,la moglie tradisce il marito perché è [+male].,79,0,m,,0.389784178,0.2507749079,0.206409717
ic_mismatch,tradisce,4,la moglie tradisce il marito perché è [+female].,79,1,f,,0.1636419999,0.1497796765,0.3589677372
ic_mismatch,sorprende,4,il marito sorprende la moglie perché è [+male].,86,1,m,,0.3578805272,0.08661755687,0.08988529688
ic_mismatch,sorprende,4,il marito sorprende la moglie perché è [+female].,86,0,f,,0.2959249087,0.3315770165,0.5042059746
ic_mismatch,sorprende,4,la moglie sorprende il marito perché è [+male].,86,0,m,,0.6838138497,0.2363998145,0.1497228952
ic_mismatch,sorprende,4,la moglie sorprende il marito perché è [+female].,86,1,f,,0.0700426369,0.130936699,0.3865318249
ic_mismatch,salva,4,il marito salva la moglie perché è [+male].,66,1,m,,0.1648260178,0.09442066262,0.1045666734
ic_mismatch,salva,4,il marito salva la moglie perché è [+female].,66,0,f,,0.5924944333,0.2169886599,0.6898976827
ic_mismatch,salva,4,la moglie salva il marito perché è [+male].,66,0,m,,0.6275965821,0.1607131073,0.22887986
ic_mismatch,salva,4,la moglie salva il marito perché è [+female].,66,1,f,,0.0989082721,0.1286724745,0.5140327906
ic_mismatch,incoraggia,4,il marito incoraggia la moglie perché è [+male].,45,1,m,,0.0392575851,0.03679216513,0.05106560211
ic_mismatch,incoraggia,4,il marito incoraggia la moglie perché è [+female].,45,0,f,,0.1775831399,0.1444903444,0.4341839537
ic_mismatch,incoraggia,4,la moglie incoraggia il marito perché è [+male].,45,0,m,,0.2900951514,0.1765975137,0.09949204954
ic_mismatch,incoraggia,4,la moglie incoraggia il marito perché è [+female].,45,1,f,,0,0.03097284213,0.3212773182
ic_mismatch,fa male,4,il marito fa male alla moglie perché è [+male].,88,1,m,,0.262811776,0.1713637533,0.1847707334
ic_mismatch,fa male,4,il marito fa male alla moglie perché è [+female].,88,0,f,,0.4419922838,0.1676186724,0.379700175
ic_mismatch,fa male,4,la moglie fa male al marito perché è [+male].,88,0,m,,0.3410781107,0.2014668421,0.06499137054
ic_mismatch,fa male,4,la moglie fa male al marito perché è [+female].,88,1,f,,0.3641938989,0.1301433127,0.5178027566
ic_mismatch,affescina,4,il marito affescina la moglie perché è [+male].,86,1,m,,0.0574100993,0.08712851861,0.07784385578
ic_mismatch,affescina,4,il marito affescina la moglie perché è [+female].,86,0,f,,0.4932497584,0.2100719879,0.5627056009
ic_mismatch,affescina,4,la moglie affescina il marito perché è [+male].,86,0,m,,0.5164038257,0.2263371018,0.1852491542
ic_mismatch,affescina,4,la moglie affescina il marito perché è [+female].,86,1,f,,0.0380083635,0.06987821031,0.3887872035
ic_mismatch,piace,4,il marito piace alla moglie perché è [+male].,92,1,m,,0.2870324287,0.1223714687,0.2631354486
ic_mismatch,piace,4,il marito piace alla moglie perché è [+female].,92,0,f,,0.1314079515,0.1399562727,0.1186774939
ic_mismatch,piace,4,la moglie piace al marito perché è [+male].,92,0,m,,0.2596940533,0.09562765574,0.04389351443
ic_mismatch,piace,4,la moglie piace al marito perché è [+female].,92,1,f,,0.1594490847,0.1614090921,0.4062225395
ic_mismatch,diverte,4,il marito diverte la moglie perché è [+male].,89,1,m,,0.1356976037,0.08761109947,0.05374284601
ic_mismatch,diverte,4,il marito diverte la moglie perché è [+female].,89,0,f,,0.2448328803,0.2180947904,0.4576848251
ic_mismatch,diverte,4,la moglie diverte il marito perché è [+male].,89,0,m,,0.3498487859,0.215657685,0.1398778755
ic_mismatch,diverte,4,la moglie diverte il marito perché è [+female].,89,1,f,,0.0717645241,0.09056746121,0.2810656973
ic_mismatch,crea problemi,4,il marito crea problemi alla moglie perché è [+male].,81,1,m,,0.3032875261,0.1399016301,0.1709524167
ic_mismatch,crea problemi,4,il marito crea problemi alla moglie perché è [+female].,81,0,f,,0.3264881982,0.1586708827,0.2823402419
ic_mismatch,crea problemi,4,la moglie crea problemi al marito perché è [+male].,81,0,m,,0.3501668898,0.1871490772,0.07356964448
ic_mismatch,crea problemi,4,la moglie crea problemi al marito perché è [+female].,81,1,f,,0.3117699467,0.1063084002,0.4199122498
ic_mismatch,delude,4,il marito delude la moglie perché è [+male].,71,1,m,,0.1439884687,0.1446906775,0.04070992186
ic_mismatch,delude,4,il marito delude la moglie perché è [+female].,71,0,f,,0.4767159191,0.2021775087,0.5635748305
ic_mismatch,delude,4,la moglie delude il marito perché è [+male].,71,0,m,,0.5469149945,0.223535392,0.267607828
ic_mismatch,delude,4,la moglie delude il marito perché è [+female].,71,1,f,,0.0804184824,0.09792311676,0.2025168603
ic_mismatch,spaventa,4,il marito spaventa la moglie perché è [+male].,84,1,m,,0.1152435814,0.1406454938,0.05881571909
ic_mismatch,spaventa,4,il marito spaventa la moglie perché è [+female].,84,0,f,,0.508945313,0.1832721108,0.6043725116
ic_mismatch,spaventa,4,la moglie spaventa il marito perché è [+male].,84,0,m,,0.6449003881,0.1858356278,0.3108292134
ic_mismatch,spaventa,4,la moglie spaventa il marito perché è [+female].,84,1,f,,0.039334263,0.1227214579,0.245093194
ic_mismatch,stupisce,4,il marito stupisce la moglie perché è [+male].,96,1,m,,0.1949320983,0.0915758512,0.06732370041
ic_mismatch,stupisce,4,il marito stupisce la moglie perché è [+female].,96,0,f,,0.3587829918,0.1709101791,0.4754340864
ic_mismatch,stupisce,4,la moglie stupisce il marito perché è [+male].,96,0,m,,0.4377154321,0.1381144235,0.1514676691
ic_mismatch,stupisce,4,la moglie stupisce il marito perché è [+female].,96,1,f,,0.1301794341,0.1234509959,0.307699151
ic_mismatch,infastidisce,4,il marito infastidisce la moglie perché è [+male].,76,1,m,,0.2582420695,0.1195911993,0.05991490668
ic_mismatch,infastidisce,4,il marito infastidisce la moglie perché è [+female].,76,0,f,,0.2770065907,0.2074362957,0.7073091404
ic_mismatch,infastidisce,4,la moglie infastidisce il marito perché è [+male].,76,0,m,,0.4593759684,0.2247381471,0.3181962281
ic_mismatch,infastidisce,4,la moglie infastidisce il marito perché è [+female].,76,1,f,,0.1150637253,0.07639808953,0.3400999325
ic_mismatch,annoia,4,il marito annoia la moglie perché è [+male].,86,1,m,,0.2025316791,0.1583886244,0.05731914891
ic_mismatch,annoia,4,il marito annoia la moglie perché è [+female].,86,0,f,,0.2768917424,0.2107402384,0.4732178421
ic_mismatch,annoia,4,la moglie annoia il marito perché è [+male].,86,0,m,,0.4987742603,0.2375675612,0.2942509664
ic_mismatch,annoia,4,la moglie annoia il marito perché è [+female].,86,1,f,,0.0475050258,0.07434595656,0.1550284046
ic_mismatch,mette in guardia,4,il marito mette in guardia la moglie perché è [+male].,42,1,m,,0.1212525154,0.1475994759,0.05178663559
ic_mismatch,mette in guardia,4,il marito mette in guardia la moglie perché è [+female].,42,0,f,,0.2351604137,0.1968260924,0.7322768504
ic_mismatch,mette in guardia,4,la moglie mette in guardia il marito perché è [+male].,42,0,m,,0.4152586316,0.1993111954,0.4298312794
ic_mismatch,mette in guardia,4,la moglie mette in guardia il marito perché è [+female].,42,1,f,,0.0258813915,0.1432512109,0.2446305541
ic_mismatch,odia,4,il marito odia la moglie perché è [+male].,29,1,m,,0.1102545969,0.1506955721,0.05682266632
ic_mismatch,odia,4,il marito odia la moglie perché è [+female].,29,0,f,,0.3209092675,0.2095822976,0.3923002403
ic_mismatch,odia,4,la moglie odia il marito perché è [+male].,29,0,m,,0.342006027,0.2478743792,0.222091211
ic_mismatch,odia,4,la moglie odia il marito perché è [+female].,29,1,f,,0.0631200923,0.1150884843,0.151033991
ic_mismatch,si fida,4,il marito si fida della moglie perché è [+male].,8,1,m,,0.1448265635,0.1416096017,0.3385369095
ic_mismatch,si fida,4,il marito si fida della moglie perché è [+female].,8,0,f,,0.2406839966,0.138998786,0.1022533096
ic_mismatch,si fida,4,la moglie si fida del marito perché è [+male].,8,0,m,,0.3449346311,0.1241765074,0.0639303925
ic_mismatch,si fida,4,la moglie si fida del marito perché è [+female].,8,1,f,,0.0560775977,0.1459873584,0.4027237034
ic_mismatch,compatisce,4,il marito compatisce la moglie perché è [+male].,14,1,m,,0.0562900128,0.06930324202,0.0964957776
ic_mismatch,compatisce,4,il marito compatisce la moglie perché è [+female].,14,0,f,,0.2869961346,0.2282634038,0.3148890324
ic_mismatch,compatisce,4,la moglie compatisce il marito perché è [+male].,14,0,m,,0.3200080548,0.235414682,0.08507422125
ic_mismatch,compatisce,4,la moglie compatisce il marito perché è [+female].,14,1,f,,0.0436875985,0.04325817944,0.3109462229
ic_mismatch,teme,4,il marito teme la moglie perché è [+male].,14,1,m,,0.1996629057,0.1612691511,0.05762358732
ic_mismatch,teme,4,il marito teme la moglie perché è [+female].,14,0,f,,0.3166057849,0.1885690307,0.4256876205
ic_mismatch,teme,4,la moglie teme il marito perché è [+male].,14,0,m,,0.3841694715,0.2352290205,0.1972247885
ic_mismatch,teme,4,la moglie teme il marito perché è [+female].,14,1,f,,0.1449261738,0.1286428459,0.1927757495
ic_mismatch,nota,4,il marito nota la moglie perché è [+male].,7,1,m,,0.0901360938,0.08675510203,0.05811251921
ic_mismatch,nota,4,il marito nota la moglie perché è [+female].,7,0,f,,0.4825217519,0.2237280062,0.4980426319
ic_mismatch,nota,4,la moglie nota il marito perché è [+male].,7,0,m,,0.5181839247,0.2506791833,0.2493087652
ic_mismatch,nota,4,la moglie nota il marito perché è [+female].,7,1,f,,0.0526499851,0.03770853346,0.2195972791
ic_mismatch,stima,4,il marito stima la moglie perché è [+male].,8,1,m,,0.0708632006,0.05830878112,0.06464048382
ic_mismatch,stima,4,il marito stima la moglie perché è [+female].,8,0,f,,0.4151188652,0.2329879752,0.4259772678
ic_mismatch,stima,4,la moglie stima il marito perché è [+male].,8,0,m,,0.4750831772,0.2380375578,0.2286773067
ic_mismatch,stima,4,la moglie stima il marito perché è [+female].,8,1,f,,0.0282856133,0.06784032471,0.1813504861
ic_mismatch,rispetta,4,il marito rispetta la moglie perché è [+male].,13,1,m,,0.1684078393,0.1008469043,0.1129079724
ic_mismatch,rispetta,4,il marito rispetta la moglie perché è [+female].,13,0,f,,0.336849882,0.2048788848,0.4075466669
ic_mismatch,rispetta,4,la moglie rispetta il marito perché è [+male].,13,0,m,,0.4755147581,0.1676786672,0.1315749455
ic_mismatch,rispetta,4,la moglie rispetta il marito perché è [+female].,13,1,f,,0.1038477409,0.1333136186,0.343982463
ic_mismatch,ricorda,4,il marito ricorda la moglie perché è [+male].,8,1,m,,0.1751811865,0.07989584841,0.09769419045
ic_mismatch,ricorda,4,il marito ricorda la moglie perché è [+female].,8,0,f,,0.3546994166,0.3176807007,0.4625477643
ic_mismatch,ricorda,4,la moglie ricorda il marito perché è [+male].,8,0,m,,0.4633229447,0.3123107571,0.2020635537
ic_mismatch,ricorda,4,la moglie ricorda il marito perché è [+female].,8,1,f,,0.0698648449,0.08411181998,0.2928148768
ic_mismatch,detesta,4,il marito detesta la moglie perché è [+male].,11,1,m,,0.0668096775,0.1478986032,0.1255349101
ic_mismatch,detesta,4,il marito detesta la moglie perché è [+female].,11,0,f,,0.3529400893,0.2122093546,0.3757898574
ic_mismatch,detesta,4,la moglie detesta il marito perché è [+male].,11,0,m,,0.316888565,0.2812021356,0.2085548366
ic_mismatch,detesta,4,la moglie detesta il marito perché è [+female].,11,1,f,,0.0473800139,0.08107255958,0.2546206322
ic_mismatch,invidia,4,il marito invidia la moglie perché è [+male].,25,1,m,,0.0942270467,0.0915961219,0.07048622542
ic_mismatch,invidia,4,il marito invidia la moglie perché è [+female].,25,0,f,,0.3884244547,0.270917003,0.4409430268
ic_mismatch,invidia,4,la moglie invidia il marito perché è [+male].,25,0,m,,0.4368026752,0.3122180155,0.2123684824
ic_mismatch,invidia,4,la moglie invidia il marito perché è [+female].,25,1,f,,0.0491093327,0.0573277697,0.2094182993
ic_mismatch,accompagna in macchina,5,l'attore accompagna in macchina l'attrice perché è [+male].,35,1,m,,0.0798571315,0.1188003211,0.08498347737
ic_mismatch,accompagna in macchina,5,l'attore accompagna in macchina l'attrice perché è [+female].,35,0,f,,0.3219590855,0.2132249693,0.393540909
ic_mismatch,accompagna in macchina,5,l'attrice accompagna in macchina l'attore perché è [+male].,35,0,m,,0.31719888,0.2250587353,0.2500193458
ic_mismatch,accompagna in macchina,5,l'attrice accompagna in macchina l'attore perché è [+female].,35,1,f,,0.0814310526,0.1217897525,0.1990337413
ic_mismatch,da spintone,5,l'attore da spintone all''attrice perché è [+male].,64,1,m,,0.109285424,0.2342335104,0.183674797
ic_mismatch,da spintone,5,l'attore da spintone all''attrice perché è [+female].,64,0,f,,0.1367894488,0.1318290234,0.1452522513
ic_mismatch,da spintone,5,l'attrice da spintone all'attore perché è [+male].,64,0,m,,0.0473045087,0.1084537408,0.1445734672
ic_mismatch,da spintone,5,l'attrice da spintone all'attore perché è [+female].,64,1,f,,0.1778730089,0.2478732774,0.2228425469
ic_mismatch,pettina,5,l'attore pettina l'attrice perché è [+male].,43.75,1,m,,0.0773842032,0.1445718459,0.03450085316
ic_mismatch,pettina,5,l'attore pettina l'attrice perché è [+female].,43.75,0,f,,0.1809253162,0.2502350421,0.4252051171
ic_mismatch,pettina,5,l'attrice pettina l'attore perché è [+male].,43.75,0,m,,0.2188819475,0.2699443395,0.323790858
ic_mismatch,pettina,5,l'attrice pettina l'attore perché è [+female].,43.75,1,f,,0.0553042875,0.1313058278,0.06269065209
ic_mismatch,abbraccia,5,l'attore abbraccia l'attrice perché è [+male].,44,1,m,,0.0758699235,0.04703537095,0.05466661882
ic_mismatch,abbraccia,5,l'attore abbraccia l'attrice perché è [+female].,44,0,f,,0.1980144777,0.2881037532,0.3201249624
ic_mismatch,abbraccia,5,l'attrice abbraccia l'attore perché è [+male].,44,0,m,,0.2252589785,0.2618200951,0.1633007629
ic_mismatch,abbraccia,5,l'attrice abbraccia l'attore perché è [+female].,44,1,f,,0.0658993158,0.07578261942,0.1675013726
ic_mismatch,schiaffeggia,5,l'attore schiaffeggia l'attrice perché è [+male].,71,1,m,,0.1303135045,0.1693993495,0.05109576974
ic_mismatch,schiaffeggia,5,l'attore schiaffeggia l'attrice perché è [+female].,71,0,f,,0.2359536919,0.1612250963,0.3878424515
ic_mismatch,schiaffeggia,5,l'attrice schiaffeggia l'attore perché è [+male].,71,0,m,,0.3793545654,0.1949830612,0.1815464476
ic_mismatch,schiaffeggia,5,l'attrice schiaffeggia l'attore perché è [+female].,71,1,f,,0.0564899582,0.1321956394,0.2071152311
ic_mismatch,balla con,5,l'attore balla con l'attrice perché è [+male].,41.25,1,m,,0.15032737,0.1934011951,0.1136983125
ic_mismatch,balla con,5,l'attore balla con l'attrice perché è [+female].,41.25,0,f,,0.2069409313,0.1726293899,0.2539979729
ic_mismatch,balla con,5,l'attrice balla con l'attore perché è [+male].,41.25,0,m,,0.2160748574,0.1781817165,0.07329625613
ic_mismatch,balla con,5,l'attrice balla con l'attore perché è [+female].,41.25,1,f,,0.1424045367,0.1783865695,0.3225511347
ic_mismatch,bacia,5,l'attore bacia l'attrice perché è [+male].,35,1,m,,0.0966807739,0.101659141,0.06842982594
ic_mismatch,bacia,5,l'attore bacia l'attrice perché è [+female].,35,0,f,,0.2062702822,0.2356685437,0.3988902376
ic_mismatch,bacia,5,l'attrice bacia l'attore perché è [+male].,35,0,m,,0.1917203809,0.2066357541,0.1691857496
ic_mismatch,bacia,5,l'attrice bacia l'attore perché è [+female].,35,1,f,,0.0923840008,0.1463971944,0.2607372577
ic_mismatch,trattiene,5,l'attore trattiene l'attrice perché è [+male].,37.5,1,m,,0.051276172,0.1448094822,0.03927678906
ic_mismatch,trattiene,5,l'attore trattiene l'attrice perché è [+female].,37.5,0,f,,0.1830499764,0.1591101149,0.3850388137
ic_mismatch,trattiene,5,l'attrice trattiene l'attore perché è [+male].,37.5,0,m,,0.2211842989,0.1742250687,0.1819367651
ic_mismatch,trattiene,5,l'attrice trattiene l'attore perché è [+female].,37.5,1,f,,0.0475125299,0.1213697675,0.1822401797
ic_mismatch,telefona,5,l'attore telefona all''attrice perché è [+male].,20,1,m,,0.1039095551,0.1836965098,0.188690641
ic_mismatch,telefona,5,l'attore telefona all''attrice perché è [+female].,20,0,f,,0.4230648226,0.18090796,0.1757511866
ic_mismatch,telefona,5,l'attrice telefona all'attore perché è [+male].,20,0,m,,0.273444477,0.2193420818,0.1253655112
ic_mismatch,telefona,5,l'attrice telefona all'attore perché è [+female].,20,1,f,,0.1731500393,0.1460117688,0.2791618967
ic_mismatch,fa solletico,5,l'attore fa solletico all''attrice perché è [+male].,73.75,1,m,,0.1297826106,0.163113734,0.06891579856
ic_mismatch,fa solletico,5,l'attore fa solletico all''attrice perché è [+female].,73.75,0,f,,0.2107426343,0.1446761778,0.3018577411
ic_mismatch,fa solletico,5,l'attrice fa solletico all'attore perché è [+male].,73.75,0,m,,0.2845927258,0.1288842915,0.1256717176
ic_mismatch,fa solletico,5,l'attrice fa solletico all'attore perché è [+female].,73.75,1,f,,0.0450958507,0.1832905703,0.2621651482
ic_mismatch,lusinga,5,l'attore lusinga l'attrice perché è [+male].,40,1,m,,0.0658712066,0.1446993751,0.02431478875
ic_mismatch,lusinga,5,l'attore lusinga l'attrice perché è [+female].,40,0,f,,0.1910390859,0.1543076513,0.440983401
