exp,verb,item,sent,bias,isHigh ,gender,tf_because_surp,gpt_because_surp,LSTM_avg_because_surp,bert_because_score,tf_result_surp,gpt_result_surp,LSTM_avg_result_surp,bert_result_score,tf_period_surp,gpt_period_surp,LSTM_avg_period_surp,bert_period_score
ic_mismatch,harassed,0,The woman harassed the man because she,41,1,f,2.772732496,1.036129475,3.149911814,0.04916356504,3.306722164,3.470623732,5.205544796,0.1093962044,11.09414291,4.592889786,4.92851511,0.117494829
ic_mismatch,harmed,0,The man harmed the woman because he,52,1,m,2.626283407,1.320220709,2.661612306,0.3474164903,3.981005669,4.043103218,4.51119278,0.350194782,9.360996246,4.588871479,4.281427011,0.4495853484
ic_mismatch,harmed,0,The man harmed the woman because she,52,0,f,2.879527092,2.682846069,3.405772047,0.415920496,4.286676407,3.375495434,5.440120831,0.2900496423,11.46899319,6.381456375,5.139669113,0.1602968127
ic_mismatch,harmed,0,The woman harmed the man because he,52,0,m,2.096155167,2.86494112,2.630293546,0.5622736216,4.249565601,3.999741554,4.416700945,0.3757764697,9.438468933,6.048672676,4.278149414,0.3862434626
ic_mismatch,harmed,0,The woman harmed the man because she,52,1,f,4.034370899,1.194770694,3.046653166,0.2519400716,3.591379881,3.817387819,5.070482597,0.3181172311,11.19874001,4.965286255,4.830010223,0.2257222235
ic_mismatch,hated,0,The man hated the woman because he,-91,1,m,2.589205742,2.612627029,2.569303675,0.01504784077,2.911280632,2.796158075,4.414239779,0.1912434995,9.181305885,3.344455481,4.096383858,0.07793113589
ic_mismatch,hated,0,The man hated the woman because she,-91,0,f,2.681172609,0.5143973231,3.396196194,0.9594855905,4.690638065,3.835579634,5.470424538,0.5582601428,11.32489204,5.068084717,5.042621384,0.5650295019
ic_mismatch,hated,0,The woman hated the man because he,-91,0,m,2.066651821,1.203358293,2.556213212,0.9584143758,4.477797985,3.371522665,4.330096731,0.5391423702,9.119927406,4.708264351,4.068052292,0.5733433962
ic_mismatch,hated,0,The woman hated the man because she,-91,1,f,3.875297546,2.04958725,2.987560444,0.0143328188,2.77528429,3.083779335,5.020717793,0.2341397405,10.91374111,3.150894165,4.658643818,0.1004677787
ic_mismatch,haunted,0,The man haunted the woman because he,20,1,m,2.403679132,1.410153866,2.809654408,0.476098001,3.500003099,3.606223583,4.909318228,0.4076595902,9.232936859,3.698306799,4.504998322,0.4707039893
ic_mismatch,haunted,0,The man haunted the woman because she,20,0,f,3.029141426,2.398232698,3.500204878,0.3772597313,4.815022469,2.95450592,5.741463852,0.3400570154,11.33356285,4.573633671,5.260117683,0.1393776983
ic_mismatch,haunted,0,The woman haunted the man because he,20,0,m,2.472291708,2.35619545,2.783390121,0.3911105096,4.234158993,3.036082029,4.746117077,0.3715991378,9.39118576,4.415446758,4.472385988,0.09741514921
ic_mismatch,haunted,0,The woman haunted the man because she,20,1,f,2.980718613,1.326925874,3.067236252,0.484857887,3.840954542,3.749585629,5.241475277,0.404850781,11.03435612,3.719477177,4.854531479,0.5336563587
ic_mismatch,helped,0,The man helped the woman because he,-49,1,m,3.224365234,1.025480747,2.926040959,0.2636004686,5.27791214,3.774231911,5.51683157,0.232428059,9.39473629,4.086816311,4.524415665,0.2364155203
ic_mismatch,helped,0,The man helped the woman because she,-49,0,f,2.841940403,2.227186918,3.421109176,0.4830802381,5.787265778,3.572694302,6.149600697,0.3677228689,11.65580368,5.945981503,5.115490456,0.2013121694
ic_mismatch,helped,0,The woman helped the man because he,-49,0,m,2.566300154,2.432104349,2.914066,0.5185337663,4.151411533,3.830651522,5.347364416,0.3444262743,9.555167198,5.767477512,4.479001665,0.2722307444
ic_mismatch,helped,0,The woman helped the man because she,-49,1,f,4.013003349,0.9876411557,3.319930363,0.2364816964,3.822348118,3.542524099,5.936545105,0.2362552136,11.48172092,4.448760033,4.970692215,0.1778175831
ic_mismatch,hired,0,The man hired the woman because he,-65,1,m,2.866024971,1.14023304,2.736279774,0.07288777083,3.982161283,3.728869438,5.167879696,0.1110415682,9.35646534,4.174564362,4.414050255,0.2270447314
ic_mismatch,hired,0,The man hired the woman because she,-65,0,f,3.714722157,1.930308819,3.440814514,0.7715377212,5.08934164,3.181006908,6.017361603,0.5442095995,11.46356392,5.379480839,5.150140266,0.4279733896
ic_mismatch,hired,0,The woman hired the man because he,-65,0,m,2.786838531,1.826698899,2.718068647,0.7898311019,4.273581505,3.76427865,5.053707714,0.5911843181,9.420015335,5.466587067,4.389647961,0.5256514549
ic_mismatch,hired,0,The woman hired the man because she,-65,1,f,4.06021595,1.207998991,3.234026728,0.06313832849,3.631464243,3.35046339,5.755174637,0.09926605225,11.21199322,4.261568069,4.92060873,0.1673523337
ic_mismatch,hit,0,The man hit the woman because he,-14,1,m,3.2551651,0.8516131639,2.799363146,0.2279849946,4.381306171,3.671349287,4.815093851,0.1995032281,9.564203262,3.733967543,4.475605469,0.2835669219
ic_mismatch,hit,0,The man hit the woman because she,-14,0,f,3.297299623,2.173457861,3.490887833,0.4689892828,5.057775974,3.12066102,5.659639454,0.3367819786,11.63735485,4.746294498,5.240040722,0.2250472456
ic_mismatch,hit,0,The woman hit the man because he,-14,0,m,3.437704802,1.9960922,2.808367496,0.5957510471,5.097670555,3.409647226,4.678804359,0.3840185106,9.488491058,4.44631958,4.473605604,0.3832136095
ic_mismatch,hit,0,The woman hit the man because she,-14,1,f,3.984675646,0.943053484,3.105051155,0.1568482369,3.88578701,3.690357208,5.16970336,0.154274866,11.16570091,4.08214283,4.848389168,0.159683764
ic_mismatch,honoured,0,The man honoured the woman because he,-57,1,m,2.088518858,1.811083555,2.752750168,0.1312742233,3.807378769,3.556246996,4.929232454,0.2432567626,9.452428818,3.643448353,4.488526325,0.3230319321
ic_mismatch,honoured,0,The man honoured the woman because she,-57,0,f,3.065296412,1.53041625,3.508242407,0.786801517,5.551808357,4.449676991,5.855737667,0.5493714213,11.47593498,5.729971886,5.244834194,0.3317604065
ic_mismatch,honoured,0,The woman honoured the man because he,-57,0,m,2.205745459,1.609614491,2.752482166,0.8354890943,4.6611619,4.457745075,4.880336866,0.5495432019,9.52013588,5.10112524,4.492346954,0.497200042
ic_mismatch,honoured,0,The woman honoured the man because she,-57,1,f,3.562307596,1.74890399,3.16362854,0.09480255842,4.168533325,3.393008947,5.486578093,0.2463397384,11.18906403,3.836979628,4.921841602,0.2055120617
ic_mismatch,hugged,0,The man hugged the woman because he,12,1,m,2.129411459,1.138692975,2.563623252,0.146291554,3.600793839,3.981639147,4.472378235,0.195866406,9.57148838,3.630348444,4.299643908,0.1929634362
ic_mismatch,hugged,0,The man hugged the woman because she,12,0,f,3.088169336,2.288754702,3.274781399,0.7155275345,4.489538193,3.528921604,5.364257746,0.465033859,11.62185669,3.977888346,5.095657501,0.2661278248
ic_mismatch,hugged,0,The woman hugged the man because he,12,0,m,2.075524092,2.556051254,2.504044185,0.7992447019,3.98319149,3.952041626,4.353592978,0.5151237845,9.47279644,4.199527264,4.246209164,0.3932307363
ic_mismatch,hugged,0,The woman hugged the man because she,12,1,f,3.293072939,1.101497769,2.98848855,0.06685786694,3.888698578,3.716100693,5.050637779,0.1723396182,11.27233315,3.692556858,4.821829433,0.114207767
ic_mismatch,hurt,0,The man hurt the woman because he,47,1,m,2.772296667,0.9904521704,2.620996504,0.3447885811,3.91289711,3.696585417,4.550834303,0.2632815838,9.366019249,4.046546459,4.334741592,0.416195482
ic_mismatch,hurt,0,The man hurt the woman because she,47,0,f,2.71773839,2.993144751,3.420233164,0.3758590221,4.815047741,4.226186275,5.513287706,0.2288640887,11.53047752,5.964819431,5.226894207,0.1384706944
ic_mismatch,hurt,0,The woman hurt the man because he,47,0,m,2.22456646,2.652606249,2.580770926,0.413428694,4.450039387,3.976269007,4.406265068,0.2655987442,9.401794434,5.359409809,4.320601959,0.2332400084
ic_mismatch,hurt,0,The woman hurt the man because she,47,1,f,4.22063446,1.056703568,2.952251053,0.3367138207,3.637746096,3.770554543,4.998800621,0.2560330331,11.2369051,4.255120277,4.813274508,0.2795476317
ic_mismatch,idolized,0,The man idolized the woman because he,-66,1,m,2.732450962,1.917154193,2.688845758,0.02967672795,4.826613426,2.859287977,4.609731579,0.2461960018,9.539039612,3.830174923,4.268331347,0.2032811493
ic_mismatch,idolized,0,The man idolized the woman because she,-66,0,f,3.921098709,1.691334128,3.373514805,0.9377195835,6.052526474,4.83581686,5.502099361,0.6343967319,11.53295994,5.812380791,5.05133604,0.4490059316
ic_mismatch,idolized,0,The woman idolized the man because he,-66,0,m,2.81085515,1.597377658,2.608216295,0.9377325773,4.589789867,4.454272747,4.497312641,0.554469347,9.579454422,5.673659325,4.240876675,0.4158428907
ic_mismatch,idolized,0,The woman idolized the man because she,-66,1,f,4.267683029,1.997216582,3.122751484,0.02757182345,4.647541523,3.151336193,5.248696909,0.3151883185,11.26798153,3.932245016,4.843917217,0.2416451573
ic_mismatch,incensed,0,The man incensed the woman because he,57,1,m,2.295296907,1.802510262,2.557638283,0.4123653471,3.405094862,3.993558884,4.652126007,0.3528586924,9.219923019,3.634482384,4.232030869,0.4241470098
ic_mismatch,incensed,0,The man incensed the woman because she,57,0,f,2.931943655,1.427524924,3.482743864,0.3746191859,3.671626806,2.923638344,5.738424015,0.3547123373,11.3851366,4.565712452,5.227853241,0.1844132394
ic_mismatch,incensed,0,The woman incensed the man because he,57,0,m,2.185395002,1.82335937,2.540451994,0.4433467984,3.453408241,3.196836948,4.586455641,0.4434219301,9.315543175,4.427717209,4.235407724,0.2780249715
ic_mismatch,incensed,0,The woman incensed the man because she,57,1,f,3.428524017,1.531590104,3.021129088,0.3626710176,3.238315582,4.352686882,5.271535988,0.275120914,11.12621784,4.174264431,4.818678703,0.3441295922
ic_mismatch,infuriated,0,The man infuriated the woman because he,75,1,m,2.398337841,1.241437316,2.509090114,0.6879330873,4.531386375,3.937900066,4.480629396,0.4057418406,9.372364998,3.550709009,4.196188259,0.4771340787
ic_mismatch,infuriated,0,The man infuriated the woman because she,75,0,f,3.064781427,2.035665512,3.407106943,0.1406530142,4.667781353,2.462191343,5.552293577,0.2598771751,11.49128819,3.673914671,5.184769707,0.1098554954
ic_mismatch,infuriated,0,The woman infuriated the man because he,75,0,m,2.368013859,2.032936335,2.477946892,0.1198491752,3.95670867,2.877300024,4.420857534,0.3376787603,9.371209145,3.86392808,4.181704903,0.145716086
ic_mismatch,infuriated,0,The woman infuriated the man because she,75,1,f,3.580059767,1.244828105,3.019886222,0.7612641454,5.381793022,4.127940178,5.171409168,0.3059387803,11.19660664,3.744829416,4.825986233,0.4904415309
ic_mismatch,inspired,0,The man inspired the woman because he,78,1,m,2.740613461,2.094830275,2.853335848,0.5917161107,4.392113686,4.872539043,5.24392127,0.2955226302,9.254218102,4.589681149,4.411869202,0.5054540038
ic_mismatch,inspired,0,The man inspired the woman because she,78,0,f,3.390599489,2.625360966,3.390673456,0.2989089191,4.280617714,3.906246662,5.946369534,0.5399498343,11.31902981,5.742231846,5.038532009,0.1624979973
ic_mismatch,inspired,0,The woman inspired the man because he,78,0,m,2.503827333,2.736727238,2.875780067,0.06827875227,4.111627102,3.985967636,5.138133335,0.4047903419,9.473546028,5.259701252,4.385831327,0.03440634534
ic_mismatch,inspired,0,The woman inspired the man because she,78,1,f,4.018437386,1.557553649,3.205685635,0.8764469624,3.854757786,4.795742512,5.698279762,0.43890661,11.14657784,4.463883877,4.825638657,0.7095639706
ic_mismatch,instructed,0,The man instructed the woman because he,-17,1,m,2.511563301,1.413973927,2.603150415,0.2418490946,5.212384224,4.311316967,5.332722664,0.08925754577,9.468816757,3.915950775,4.274718189,0.1792465746
ic_mismatch,instructed,0,The man instructed the woman because she,-17,0,f,3.658174515,2.091413498,3.368562183,0.5791469812,5.456701279,2.782116175,6.228232822,0.7630326152,11.55787277,4.483468533,5.083632069,0.3403760791
ic_mismatch,instructed,0,The woman instructed the man because he,-17,0,m,2.37343955,2.376540422,2.61621397,0.5415210724,4.782684326,3.498574495,5.214492474,0.6907557845,9.505286217,4.948750496,4.294022722,0.3336685002
ic_mismatch,instructed,0,The woman instructed the man because she,-17,1,f,3.680800915,1.284894943,3.097483959,0.2669478059,6.394595623,4.771147251,5.868062,0.1247000694,11.29754734,4.411767006,4.836981277,0.1878572255
ic_mismatch,insulted,0,The man insulted the woman because he,6,1,m,2.173866034,1.600554228,2.552790637,0.2412065566,5.029937267,3.539049387,4.472692432,0.2643756866,9.381430626,3.7766366,4.275408144,0.3233351707
ic_mismatch,insulted,0,The man insulted the woman because she,6,0,f,3.094552279,1.317988157,3.373579931,0.6334289312,5.966157913,2.757188797,5.476939545,0.4745673537,11.49246693,5.169117928,5.184575024,0.2118466645
ic_mismatch,insulted,0,The woman insulted the man because he,6,0,m,2.028172493,1.541854739,2.530220604,0.716432631,4.937819958,3.054291487,4.412766304,0.5247822404,9.386500359,4.940523148,4.295137949,0.3296512365
ic_mismatch,insulted,0,The woman insulted the man because she,6,1,f,3.887182236,1.381485701,3.018925619,0.1792380214,6.663100719,3.651411057,5.118074608,0.2164223194,11.17530346,4.226865292,4.87919838,0.224962607
ic_mismatch,interrupted,0,The man interrupted the woman because he,3,1,m,2.517882347,1.149917364,2.722130537,0.2931835055,3.689523935,3.847786427,4.648403196,0.2998840213,8.973142624,3.343762398,4.436344795,0.3048376739
ic_mismatch,interrupted,0,The man interrupted the woman because she,3,0,f,2.966502666,2.041618347,3.390508852,0.282415241,4.074872494,2.684809446,5.471602898,0.2774584889,11.18903732,5.529864311,5.175740967,0.1599058062
ic_mismatch,interrupted,0,The woman interrupted the man because he,3,0,m,2.159371614,2.248506308,2.745908036,0.4155083299,3.836173534,3.247644424,4.569251986,0.4445733428,8.965165138,5.564059258,4.457136879,0.2574332952
ic_mismatch,interrupted,0,The woman interrupted the man because she,3,1,f,3.868894339,1.044154406,3.041991653,0.1753053814,3.432413101,3.824023008,5.07530838,0.1505952924,10.84138489,3.560429573,4.844593973,0.2206579
ic_mismatch,intimidated,0,The man intimidated the woman because he,73,1,m,2.501897573,1.175817251,2.55450593,0.2860265672,3.489703417,3.615583658,4.498035526,0.3032034636,9.412940979,3.650097132,4.270950813,0.4140154123
ic_mismatch,intimidated,0,The man intimidated the woman because she,73,0,f,2.892764568,2.143857956,3.339695759,0.584043622,3.486799002,2.316529751,5.447630386,0.5172900558,11.48239517,4.802526951,5.122513676,0.2667174041
ic_mismatch,intimidated,0,The woman intimidated the man because he,73,0,m,2.192451954,2.196558714,2.534942589,0.6456454992,3.312493086,2.519585371,4.415165348,0.5551612377,9.393993378,4.872225285,4.249981432,0.3978427649
ic_mismatch,intimidated,0,The woman intimidated the man because she,73,1,f,3.3507936,1.078313589,2.995876818,0.2389692813,3.587765932,4.225068569,5.080685816,0.2801754177,11.20075798,3.940119028,4.79476532,0.3006696999
ic_mismatch,intrigued,0,The man intrigued the woman because he,76,1,m,3.175126553,1.273434401,2.544039364,0.5399894714,2.874157667,3.808484316,4.530365715,0.4471786022,9.384113312,2.82632184,4.15479497,0.5503509045
ic_mismatch,intrigued,0,The man intrigued the woman because she,76,0,f,3.191173077,2.844305992,3.356569915,0.2890256047,3.926727057,2.529957056,5.522284946,0.3688434064,11.486619,3.116767645,5.078256207,0.1510339081
ic_mismatch,intrigued,0,The woman intrigued the man because he,76,0,m,2.897637367,2.581411362,2.544057827,0.2764324248,3.434066296,2.808231354,4.495471191,0.3623237312,9.444566727,3.148553848,4.146909485,0.1881927848
ic_mismatch,intrigued,0,The woman intrigued the man because she,76,1,f,3.516780376,1.278798223,2.992718582,0.5948223472,2.942815065,3.982653856,5.164862595,0.4588289261,11.25484753,3.126173973,4.732223244,0.5002332926
ic_mismatch,irritated,0,The man irritated the woman because he,81,1,m,2.254031897,1.363367438,2.50876205,0.5390799642,4.427877903,3.981509209,4.474052753,0.37927863,9.409467697,3.445428848,4.187377701,0.4225057065
ic_mismatch,irritated,0,The man irritated the woman because she,81,0,f,3.160783052,2.041769981,3.371249681,0.2848453522,4.463443756,2.253157854,5.521475906,0.3644674122,11.51365376,3.726899862,5.13338131,0.169365555
ic_mismatch,irritated,0,The woman irritated the man because he,81,0,m,2.314254522,2.347993374,2.487727208,0.2151331306,3.835903883,2.968219042,4.382072611,0.4342729747,9.407835007,4.241758347,4.17869772,0.2173926979
ic_mismatch,irritated,0,The woman irritated the man because she,81,1,f,3.566944599,1.252126694,2.981913652,0.6605316997,5.181188583,4.061496258,5.099637718,0.316054225,11.22258091,3.767394066,4.778444872,0.4047078192
ic_mismatch,killed,0,The man killed the woman because he,5,1,m,2.402069807,0.8513486385,2.894723291,0.08610145748,4.234132767,3.785182714,4.898789129,0.1778469235,9.470628738,3.621557474,4.673494349,0.2947391868
ic_mismatch,killed,0,The man killed the woman because she,5,0,f,2.799135208,2.149041653,3.669981346,0.6917341948,6.029161453,3.86538291,5.833899841,0.2647313476,11.50873947,5.543877125,5.527924042,0.1566045284
ic_mismatch,killed,0,The woman killed the man because he,5,0,m,1.998133779,2.200159073,2.786511784,0.6899839044,4.860198975,4.163826466,4.689956274,0.2718115449,9.433601379,5.206508636,4.627375631,0.2364933342
