exp,item,sent,hasIC,num,isHIGH,model,lstm_surp
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_1,6.652419567
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_10,4.720387936
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_11,5.834775448
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_12,5.427658558
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_13,6.073908329
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_14,7.04838562
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_15,5.168652534
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_16,5.989195347
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_17,5.206584454
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_18,6.155494213
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_19,7.176450729
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_2,6.067877293
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_20,5.154960632
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_21,4.774355412
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_22,6.863520145
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_23,5.499251366
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_24,6.607251644
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_25,4.70538187
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_3,4.315648079
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_4,5.258494377
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_5,5.767983437
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_6,5.8292799
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_7,6.252733231
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_8,7.047491074
reading,6,The man comforted the activists of the leader who were,1,pl,1,LSTM_9,5.17624712
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_1,6.280344009
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_10,6.103384972
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_11,5.884893417
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_12,7.907127857
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_13,7.9607687
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_14,6.997471809
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_15,5.447878838
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_16,5.096772671
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_17,6.039487362
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_18,6.765879154
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_19,7.19894886
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_2,6.373758316
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_20,5.469702244
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_21,5.421373844
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_22,6.817330837
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_23,6.542051315
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_24,7.562710285
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_25,6.219277859
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_3,4.899190903
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_4,4.590798378
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_5,6.592180252
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_6,6.207627773
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_7,4.599511147
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_8,6.594222069
reading,6,The man greeted the activist of the leaders who was,0,sg,1,LSTM_9,5.535274506
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_1,2.98460412
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_10,3.420329809
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_11,2.696912289
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_12,5.05569315
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_13,3.553020477
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_14,3.165576935
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_15,4.871686459
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_16,3.172173738
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_17,3.017014742
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_18,2.940457821
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_19,5.905647755
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_2,3.003178835
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_20,3.323438168
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_21,3.802707434
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_22,3.551454067
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_23,3.525022745
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_24,3.174905777
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_25,3.797693968
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_3,3.06841445
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_4,3.329346418
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_5,3.177096128
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_6,3.752694368
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_7,3.01863718
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_8,3.225586414
reading,6,The man greeted the activists of the leader who was,0,sg,0,LSTM_9,4.265742302
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_1,2.874101162
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_10,3.668083191
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_11,3.669152975
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_12,2.985248804
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_13,3.32088995
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_14,3.384632111
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_15,3.23490119
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_16,3.80827713
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_17,3.737244606
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_18,2.994599819
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_19,3.185174942
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_2,3.342283487
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_20,3.946106434
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_21,3.531367064
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_22,4.211228371
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_23,3.793316126
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_24,3.192630768
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_25,3.459696293
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_3,4.503442287
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_4,4.355927944
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_5,3.03294158
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_6,3.734514475
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_7,4.750902653
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_8,3.444087744
reading,6,The man greeted the activist of the leaders who were,0,pl,0,LSTM_9,4.26179266
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_1,6.625976563
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_10,4.729617119
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_11,5.085170746
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_12,5.783513546
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_13,5.871422291
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_14,6.160552025
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_15,4.882383823
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_16,5.163917542
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_17,5.307416439
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_18,5.660469532
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_19,7.083241463
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_2,6.035146236
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_20,5.564220905
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_21,4.062651634
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_22,6.408144951
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_23,5.330156803
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_24,6.874269009
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_25,4.839273453
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_3,4.173574924
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_4,5.323953152
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_5,6.19870615
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_6,5.626347542
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_7,6.198280811
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_8,6.242382526
reading,6,The man greeted the activists of the leader who were,0,pl,1,LSTM_9,5.129772186
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_1,5.527771473
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_10,6.456691265
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_11,6.737066269
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_12,8.647631645
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_13,8.690633774
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_14,5.954897881
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_15,5.195088863
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_16,6.34262228
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_17,5.28728199
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_18,7.000112057
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_19,5.603600025
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_2,4.725893021
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_20,7.201106071
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_21,5.601948738
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_22,5.661298275
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_23,6.756769657
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_24,7.244326591
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_25,6.07123661
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_3,4.486852646
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_4,5.197497368
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_5,6.124992847
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_6,5.184277058
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_7,5.103312492
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_8,6.145086765
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,LSTM_9,5.478522301
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,LSTM_1,2.46570611
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,LSTM_10,2.997640133
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,LSTM_11,2.584257603
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,LSTM_12,3.544747114
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,LSTM_13,3.438336134
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,LSTM_14,3.157235146
