exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,infuriated,0,The woman infuriated the man because he was there.,75,0,m,0.11984917521476746,0.18010737001895905,0.13754403591156006,0.09576033800840378,0.07360471785068512,0.13420338928699493
ic_mismatch,infuriated,0,The woman infuriated the man because she was there.,75,1,f,0.7612641453742981,0.7494918704032898,0.7026713490486145,0.8573957085609436,0.8856610059738159,0.6252848505973816
ic_mismatch,inspired,0,The man inspired the woman because he was there.,78,1,m,0.5917161107063293,0.5704052448272705,0.5369964838027954,0.9208424687385559,0.956531822681427,0.8031639456748962
ic_mismatch,inspired,0,The man inspired the woman because she was there.,78,0,f,0.29890891909599304,0.3517974019050598,0.2785800099372864,0.035028669983148575,0.018477236852049828,0.02773764170706272
ic_mismatch,inspired,0,The woman inspired the man because he was there.,78,0,m,0.06827875226736069,0.11792515218257904,0.028702709823846817,0.053042929619550705,0.048781123012304306,0.06894794851541519
ic_mismatch,inspired,0,The woman inspired the man because she was there.,78,1,f,0.8764469623565674,0.8396615982055664,0.8901077508926392,0.9109458327293396,0.9256346225738525,0.7529456615447998
ic_mismatch,instructed,0,The man instructed the woman because he was there.,-17,1,m,0.24184909462928772,0.19698560237884521,0.113225556910038,0.579810380935669,0.6326326727867126,0.4620347023010254
ic_mismatch,instructed,0,The man instructed the woman because she was there.,-17,0,f,0.5791469812393188,0.683121919631958,0.5549034476280212,0.3179711401462555,0.3114299774169922,0.2333991527557373
ic_mismatch,instructed,0,The woman instructed the man because he was there.,-17,0,m,0.5415210723876953,0.6911201477050781,0.45605480670928955,0.28537458181381226,0.35470902919769287,0.17729762196540833
ic_mismatch,instructed,0,The woman instructed the man because she was there.,-17,1,f,0.26694780588150024,0.1871071755886078,0.18446095287799835,0.6005534529685974,0.5760637521743774,0.46113061904907227
ic_mismatch,insulted,0,The man insulted the woman because he was there.,6,1,m,0.241206556558609,0.10644202679395676,0.05360464006662369,0.2268083244562149,0.17683397233486176,0.15561889111995697
ic_mismatch,insulted,0,The man insulted the woman because she was there.,6,0,f,0.6334289312362671,0.8596611022949219,0.8879921436309814,0.7465367317199707,0.8054758906364441,0.7207626700401306
ic_mismatch,insulted,0,The woman insulted the man because he was there.,6,0,m,0.7164326310157776,0.9013630151748657,0.8532489538192749,0.7538085579872131,0.8204204440116882,0.7417005896568298
ic_mismatch,insulted,0,The woman insulted the man because she was there.,6,1,f,0.17923802137374878,0.06554657220840454,0.06470794230699539,0.21662944555282593,0.1582740843296051,0.11292140185832977
ic_mismatch,interrupted,0,The man interrupted the woman because he was there.,3,1,m,0.29318350553512573,0.30702394247055054,0.18773846328258514,0.6751601099967957,0.7432665824890137,0.4159592092037201
ic_mismatch,interrupted,0,The man interrupted the woman because she was there.,3,0,f,0.2824152410030365,0.3722412884235382,0.22000403702259064,0.1236708015203476,0.13026204705238342,0.08675822615623474
ic_mismatch,interrupted,0,The woman interrupted the man because he was there.,3,0,m,0.41550832986831665,0.5575482249259949,0.28128963708877563,0.261880099773407,0.31225332617759705,0.1291274130344391
ic_mismatch,interrupted,0,The woman interrupted the man because she was there.,3,1,f,0.17530538141727448,0.14307379722595215,0.11352909356355667,0.5257682800292969,0.5371017456054688,0.33035531640052795
ic_mismatch,intimidated,0,The man intimidated the woman because he was there.,73,1,m,0.28602656722068787,0.16358137130737305,0.0903364047408104,0.7283251881599426,0.7861199378967285,0.5047551989555359
ic_mismatch,intimidated,0,The man intimidated the woman because she was there.,73,0,f,0.5840436220169067,0.7715921401977539,0.7920692563056946,0.18414592742919922,0.13580751419067383,0.16513384878635406
ic_mismatch,intimidated,0,The woman intimidated the man because he was there.,73,0,m,0.6456454992294312,0.881050169467926,0.7985075116157532,0.2055913805961609,0.1510179340839386,0.1664317399263382
ic_mismatch,intimidated,0,The woman intimidated the man because she was there.,73,1,f,0.23896928131580353,0.06771212071180344,0.07479656487703323,0.71487957239151,0.7613691091537476,0.454746812582016
ic_mismatch,intrigued,0,The man intrigued the woman because he was there.,76,1,m,0.5399894714355469,0.4088503420352936,0.3355082869529724,0.9351181983947754,0.8889780044555664,0.6092838644981384
ic_mismatch,intrigued,0,The man intrigued the woman because she was there.,76,0,f,0.28902560472488403,0.4689079821109772,0.43973052501678467,0.03458493947982788,0.068110890686512,0.1231422945857048
ic_mismatch,intrigued,0,The woman intrigued the man because he was there.,76,0,m,0.27643242478370667,0.4481875002384186,0.2964978814125061,0.008080409839749336,0.012885808013379574,0.032487817108631134
ic_mismatch,intrigued,0,The woman intrigued the man because she was there.,76,1,f,0.594822347164154,0.4481481909751892,0.5190179347991943,0.9737794995307922,0.9601479172706604,0.7498582005500793
ic_mismatch,irritated,0,The man irritated the woman because he was there.,81,1,m,0.5390799641609192,0.3955931067466736,0.31169888377189636,0.6326188445091248,0.6935340166091919,0.3824635446071625
ic_mismatch,irritated,0,The man irritated the woman because she was there.,81,0,f,0.28484535217285156,0.4943773150444031,0.43512311577796936,0.2730904519557953,0.2150239199399948,0.19029748439788818
ic_mismatch,irritated,0,The woman irritated the man because he was there.,81,0,m,0.21513313055038452,0.39435863494873047,0.25931552052497864,0.2633894681930542,0.224372997879982,0.1952967643737793
ic_mismatch,irritated,0,The woman irritated the man because she was there.,81,1,f,0.6605316996574402,0.5173671245574951,0.5236444473266602,0.6402137279510498,0.6841284036636353,0.3792792856693268
ic_mismatch,killed,0,The man killed the woman because he was there.,5,1,m,0.0861014574766159,0.03535500913858414,0.019770227372646332,0.32367146015167236,0.36176368594169617,0.2432592213153839
ic_mismatch,killed,0,The man killed the woman because she was there.,5,0,f,0.6917341947555542,0.8999476432800293,0.889313817024231,0.574487566947937,0.5617037415504456,0.417808473110199
ic_mismatch,killed,0,The woman killed the man because he was there.,5,0,m,0.6899839043617249,0.8869456648826599,0.8367414474487305,0.6151317954063416,0.6518539190292358,0.3722077012062073
ic_mismatch,killed,0,The woman killed the man because she was there.,5,1,f,0.10324949771165848,0.047501884400844574,0.04707779735326767,0.2589365839958191,0.23730072379112244,0.1627247929573059
ic_mismatch,kissed,0,The man kissed the woman because he was there.,61,1,m,0.20366120338439941,0.14770784974098206,0.11247200518846512,0.32952436804771423,0.2572186589241028,0.17787271738052368
ic_mismatch,kissed,0,The man kissed the woman because she was there.,61,0,f,0.659878671169281,0.7785012125968933,0.7464056015014648,0.6093161702156067,0.7120983600616455,0.6184417605400085
ic_mismatch,kissed,0,The woman kissed the man because he was there.,61,0,m,0.8118504285812378,0.9144813418388367,0.8472893238067627,0.6397111415863037,0.7557855844497681,0.5364351272583008
ic_mismatch,kissed,0,The woman kissed the man because she was there.,61,1,f,0.07503045350313187,0.03393794968724251,0.0320478156208992,0.2827860414981842,0.2051163762807846,0.1794741451740265
ic_mismatch,lauded,0,The man lauded the woman because he was there.,-37,1,m,0.17154847085475922,0.11411602050065994,0.03373388573527336,0.09871481359004974,0.12038519978523254,0.11002355813980103
ic_mismatch,lauded,0,The man lauded the woman because she was there.,-37,0,f,0.6973376274108887,0.8001542687416077,0.8433053493499756,0.8769237399101257,0.8674200773239136,0.7871143221855164
ic_mismatch,lauded,0,The woman lauded the man because he was there.,-37,0,m,0.8737749457359314,0.9298980236053467,0.8796694874763489,0.7247112989425659,0.7714194059371948,0.6301391124725342
ic_mismatch,lauded,0,The woman lauded the man because she was there.,-37,1,f,0.04107028245925903,0.01713382452726364,0.009120933711528778,0.239809051156044,0.21268709003925323,0.23619088530540466
ic_mismatch,laughed at,0,The man laughed at the woman because he was there.,-96,1,m,0.10480663180351257,0.06837155669927597,0.0440133661031723,0.2764439582824707,0.25286880135536194,0.2624773383140564
ic_mismatch,laughed at,0,The man laughed at the woman because she was there.,-96,0,f,0.7605276703834534,0.8635119199752808,0.8209486603736877,0.6815223097801208,0.716564416885376,0.5798752903938293
ic_mismatch,laughed at,0,The woman laughed at the man because he was there.,-96,0,m,0.8460937142372131,0.9254287481307983,0.8365685939788818,0.635047972202301,0.7283520698547363,0.5156155824661255
ic_mismatch,laughed at,0,The woman laughed at the man because she was there.,-96,1,f,0.04000315070152283,0.018273737281560898,0.018608033657073975,0.31399279832839966,0.23632466793060303,0.29575613141059875
ic_mismatch,led,0,The man led the woman because he was there.,-30,1,m,0.3718073070049286,0.3614337146282196,0.2712653875350952,0.6537982821464539,0.670047402381897,0.41948196291923523
ic_mismatch,led,0,The man led the woman because she was there.,-30,0,f,0.36055776476860046,0.4464460015296936,0.3567648231983185,0.2246694415807724,0.24994613230228424,0.202097088098526
ic_mismatch,led,0,The woman led the man because he was there.,-30,0,m,0.36181071400642395,0.47004857659339905,0.28061917424201965,0.20584605634212494,0.26978617906570435,0.14528577029705048
ic_mismatch,led,0,The woman led the man because she was there.,-30,1,f,0.405292272567749,0.3614606261253357,0.38001859188079834,0.657188892364502,0.6315586566925049,0.40912511944770813
ic_mismatch,left,0,The man left the woman because he was there.,2,1,m,0.22922687232494354,0.25417011976242065,0.1287270486354828,0.3315964341163635,0.3674474358558655,0.17832526564598083
ic_mismatch,left,0,The man left the woman because she was there.,2,0,f,0.2862716615200043,0.3903466463088989,0.19666454195976257,0.294617623090744,0.33024585247039795,0.1500697284936905
ic_mismatch,left,0,The woman left the man because he was there.,2,0,m,0.4478917717933655,0.5863071084022522,0.26421815156936646,0.32941535115242004,0.3677765429019928,0.1071128323674202
ic_mismatch,left,0,The woman left the man because she was there.,2,1,f,0.11537957936525345,0.09836842864751816,0.07526268064975739,0.20469632744789124,0.1970365345478058,0.09772006422281265
ic_mismatch,lied to,0,The man lied to the woman because he was there.,78,1,m,0.2792741358280182,0.19218187034130096,0.14195133745670319,0.6420732140541077,0.6672893762588501,0.3796239495277405
ic_mismatch,lied to,0,The man lied to the woman because she was there.,78,0,f,0.5217527747154236,0.709503173828125,0.6302973628044128,0.1856808364391327,0.17818216979503632,0.12107653170824051
ic_mismatch,lied to,0,The woman lied to the man because he was there.,78,0,m,0.6083878874778748,0.8262906670570374,0.6580731868743896,0.2879331111907959,0.34947946667671204,0.20222048461437225
ic_mismatch,lied to,0,The woman lied to the man because she was there.,78,1,f,0.22707532346248627,0.09623438864946365,0.10775881260633469,0.5414978265762329,0.5012215375900269,0.276709645986557
ic_mismatch,liked,0,The man liked the woman because he was there.,-91,1,m,0.011186092160642147,0.0067781382240355015,0.0031389722134917974,0.08381468802690506,0.1010001078248024,0.10272186994552612
ic_mismatch,liked,0,The man liked the woman because she was there.,-91,0,f,0.9538553357124329,0.9747041463851929,0.9564929008483887,0.8856213688850403,0.8767768144607544,0.7638283967971802
ic_mismatch,liked,0,The woman liked the man because he was there.,-91,0,m,0.9518800973892212,0.9756680130958557,0.9446582794189453,0.907230794429779,0.9296704530715942,0.7922805547714233
ic_mismatch,liked,0,The woman liked the man because she was there.,-91,1,f,0.010570893995463848,0.006015974096953869,0.005466879345476627,0.06533437967300415,0.05269528925418854,0.07432356476783752
ic_mismatch,loathed,0,The man loathed the woman because he was there.,-85,1,m,0.015015099197626114,0.010106445290148258,0.0047989580780267715,0.1274728924036026,0.13576705753803253,0.11690206080675125
ic_mismatch,loathed,0,The man loathed the woman because she was there.,-85,0,f,0.9574718475341797,0.971847653388977,0.9586824178695679,0.8073856830596924,0.797706127166748,0.5878880620002747
ic_mismatch,loathed,0,The woman loathed the man because he was there.,-85,0,m,0.9551594853401184,0.9704871773719788,0.9486117959022522,0.8052879571914673,0.8334776759147644,0.508459210395813
ic_mismatch,loathed,0,The woman loathed the man because she was there.,-85,1,f,0.018032480031251907,0.012879753485321999,0.009525093249976635,0.10358396172523499,0.08203285187482834,0.10618743300437927
ic_mismatch,loved,0,The man loved the woman because he was there.,-80,1,m,0.04981573298573494,0.026089180260896683,0.013225998729467392,0.13150329887866974,0.151556596159935,0.13017261028289795
ic_mismatch,loved,0,The man loved the woman because she was there.,-80,0,f,0.9085626602172852,0.9568182229995728,0.9499403834342957,0.8388105630874634,0.8308470249176025,0.7697162628173828
ic_mismatch,loved,0,The woman loved the man because he was there.,-80,0,m,0.9412446618080139,0.974414050579071,0.9487832188606262,0.8940175771713257,0.9238467812538147,0.8038739562034607
ic_mismatch,loved,0,The woman loved the man because she was there.,-80,1,f,0.02416374534368515,0.010765103623270988,0.009169540368020535,0.08465207368135452,0.06570397317409515,0.10619432479143143
ic_mismatch,married,0,The man married the woman because he was there.,53,1,m,0.10730220377445221,0.05647750198841095,0.043175771832466125,0.29696011543273926,0.3204468786716461,0.17690430581569672
ic_mismatch,married,0,The man married the woman because she was there.,53,0,f,0.7576285600662231,0.9022966623306274,0.8651487827301025,0.6208949685096741,0.6248476505279541,0.6178867220878601
ic_mismatch,married,0,The woman married the man because he was there.,53,0,m,0.7972106337547302,0.9400923848152161,0.8628485202789307,0.607282817363739,0.6529300212860107,0.4821716248989105
ic_mismatch,married,0,The woman married the man because she was there.,53,1,f,0.08065413683652878,0.022066304460167885,0.022202003747224808,0.2902514636516571,0.27149784564971924,0.19761691987514496
