exp,verb,item,sent,bias,isHigh ,gender,score,score_pro,score_base,score_roberta,score_roberta_pro,score_roberta_base,score_mbert
ic_mismatch,lauded,4,The wife lauded the husband because she was there.,-37,1,f,0.06869123131,0.01618829928,0.01777080633,0.1791957915,0.1721640974,0.3035410345,0.2976053357
ic_mismatch,laughed at,4,The husband laughed at the wife because he was there.,-96,1,m,0.06833834946,0.03923966363,0.05254479125,0.329732269,0.08888591826,0.2736083269,0.2400225699
ic_mismatch,laughed at,4,The husband laughed at the wife because she was there.,-96,0,f,0.8619006872,0.7910190225,0.9211574793,0.5796492696,0.6603371501,0.6820312142,0.6775149703
ic_mismatch,laughed at,4,The wife laughed at the husband because he was there.,-96,0,m,0.8502464294,0.6930454373,0.9402574897,0.4284071922,0.2913327515,0.3870735168,0.7052035928
ic_mismatch,laughed at,4,The wife laughed at the husband because she was there.,-96,1,f,0.05510161445,0.02365316264,0.02942316048,0.4625132382,0.3303207159,0.5574474931,0.1898431629
ic_mismatch,led,4,The husband led the wife because he was there.,-30,1,m,0.3474540412,0.1679040045,0.2106001377,0.5823732615,0.1449019909,0.6675171852,0.3367488384
ic_mismatch,led,4,The husband led the wife because she was there.,-30,0,f,0.5575583577,0.4116925299,0.7307673693,0.2660593987,0.1837611794,0.2473059297,0.5044175386
ic_mismatch,led,4,The wife led the husband because he was there.,-30,0,m,0.5810576081,0.3956061602,0.8116503954,0.2764006853,0.09207245708,0.2261939049,0.5598188639
ic_mismatch,led,4,The wife led the husband because she was there.,-30,1,f,0.3296774328,0.1444920152,0.1311535984,0.5943911076,0.2882261574,0.6862150431,0.2671950161
ic_mismatch,left,4,The husband left the wife because he was there.,2,1,m,0.1987344027,0.06989212334,0.1774092764,0.2369360626,0.06881891936,0.244931832,0.3107498288
ic_mismatch,left,4,The husband left the wife because she was there.,2,0,f,0.6552118659,0.1986746937,0.7113066316,0.2549872994,0.1762616336,0.3043287992,0.5674958825
ic_mismatch,left,4,The wife left the husband because he was there.,2,0,m,0.674895823,0.1866501868,0.8382493854,0.2860581875,0.1008088067,0.2749940455,0.5105060339
ic_mismatch,left,4,The wife left the husband because she was there.,2,1,f,0.136042878,0.03543328866,0.05576467514,0.1580271125,0.0887600705,0.2371723056,0.3470687568
ic_mismatch,lied to,4,The husband lied to the wife because he was there.,78,1,m,0.1627616137,0.08892960846,0.06635212898,0.4463070929,0.2158357352,0.5481436253,0.4123690724
ic_mismatch,lied to,4,The husband lied to the wife because she was there.,78,0,f,0.7396914363,0.6304370165,0.8999940753,0.2965564728,0.1883572787,0.3122650385,0.4979403019
ic_mismatch,lied to,4,The wife lied to the husband because he was there.,78,0,m,0.7161862254,0.5156959295,0.9170340896,0.3973159492,0.1039688587,0.3252823949,0.4738972187
ic_mismatch,lied to,4,The wife lied to the husband because she was there.,78,1,f,0.1659030169,0.0471159257,0.04365314171,0.3472332358,0.2546786666,0.5470381975,0.4311049879
ic_mismatch,liked,4,The husband liked the wife because he was there.,-91,1,m,0.03204867989,0.02354341559,0.03127685189,0.05409860611,0.04230781272,0.06252591312,0.448241204
ic_mismatch,liked,4,The husband liked the wife because she was there.,-91,0,f,0.9449741244,0.9022635818,0.9552119374,0.9141659737,0.7397640944,0.9163771272,0.4553668499
ic_mismatch,liked,4,The wife liked the husband because he was there.,-91,0,m,0.9401400089,0.8683339357,0.9623349309,0.8412884474,0.5057924986,0.7339384556,0.5878590941
ic_mismatch,liked,4,The wife liked the husband because she was there.,-91,1,f,0.03148103133,0.01845716313,0.02440178022,0.1220167056,0.16818133,0.2351178974,0.3121277392
ic_mismatch,loathed,4,The husband loathed the wife because he was there.,-85,1,m,0.0506943725,0.02954849415,0.03536019474,0.1396470666,0.06970969588,0.1565367579,0.2570821345
ic_mismatch,loathed,4,The husband loathed the wife because she was there.,-85,0,f,0.9236226678,0.8579954505,0.9489688873,0.6919445395,0.5468261838,0.7447268367,0.6646597385
ic_mismatch,loathed,4,The wife loathed the husband because he was there.,-85,0,m,0.9015389681,0.8066586852,0.9472351074,0.621563971,0.3073213398,0.569883287,0.6992098093
ic_mismatch,loathed,4,The wife loathed the husband because she was there.,-85,1,f,0.06472788751,0.02887768298,0.03705545142,0.1548789442,0.1741943508,0.2901057303,0.2078060955
ic_mismatch,loved,4,The husband loved the wife because he was there.,-80,1,m,0.04725613818,0.03866160661,0.04677360505,0.07737896591,0.05652364343,0.09846601635,0.4282152653
ic_mismatch,loved,4,The husband loved the wife because she was there.,-80,0,f,0.9296442866,0.8681251407,0.9350618124,0.8901309967,0.6622387171,0.8802970648,0.4702970684
ic_mismatch,loved,4,The wife loved the husband because he was there.,-80,0,m,0.9504742026,0.8698276281,0.971328795,0.9082022905,0.5407262444,0.8273037672,0.5593492985
ic_mismatch,loved,4,The wife loved the husband because she was there.,-80,1,f,0.02515355311,0.01179212891,0.01578124985,0.06767771393,0.140111804,0.1520837098,0.3365318477
ic_mismatch,married,4,The husband married the wife because he was there.,53,1,m,0.2067891806,0.1128666624,0.09703420103,0.304260999,0.1590690017,0.3467474878,0.4226887822
ic_mismatch,married,4,The husband married the wife because she was there.,53,0,f,0.746066153,0.6457898617,0.8754935265,0.6035714149,0.4469273984,0.6176669002,0.4451669157
ic_mismatch,married,4,The wife married the husband because he was there.,53,0,m,0.8516785502,0.7229462862,0.9520283937,0.5694698095,0.2586801946,0.4522156417,0.4942598045
ic_mismatch,married,4,The wife married the husband because she was there.,53,1,f,0.1022112146,0.03009910136,0.03092799149,0.3229780197,0.1907870173,0.5023427606,0.3690980673
ic_mismatch,met,4,The husband met the wife because he was there.,53,1,m,0.1082734242,0.07837284356,0.07286326587,0.2714030147,0.08217795193,0.242570281,0.2904520333
ic_mismatch,met,4,The husband met the wife because she was there.,53,0,f,0.8591430783,0.7961052656,0.9076021314,0.7023738027,0.6559872627,0.744142592,0.6067336202
ic_mismatch,met,4,The wife met the husband because he was there.,53,0,m,0.8486145139,0.8165923953,0.9301406145,0.6968513727,0.4540538788,0.6214190125,0.6379438639
ic_mismatch,met,4,The wife met the husband because she was there.,53,1,f,0.1183152944,0.04872116819,0.05632177368,0.2793554366,0.2018413544,0.3629339933,0.2454213798
ic_mismatch,missed,4,The husband missed the wife because he was there.,-45,1,m,0.04526285082,0.03150408715,0.03558560833,0.05443871021,0.02208659239,0.05969436094,0.3609864414
ic_mismatch,missed,4,The husband missed the wife because she was there.,-45,0,f,0.9063921571,0.6756185293,0.9409638643,0.7445081472,0.4708403349,0.7828844786,0.5370931625
ic_mismatch,missed,4,The wife missed the husband because he was there.,-45,0,m,0.8976023197,0.6301031113,0.9656732082,0.7534877658,0.3672597706,0.7715089917,0.607765615
ic_mismatch,missed,4,The wife missed the husband because she was there.,-45,1,f,0.04034111276,0.01090279594,0.01448892429,0.04781169817,0.05128183588,0.07899294794,0.2780871987
ic_mismatch,mocked,4,The husband mocked the wife because he was there.,-33,1,m,0.09540577978,0.02663544379,0.03431668505,0.1527694762,0.06668170542,0.1139189005,0.3285939097
ic_mismatch,mocked,4,The husband mocked the wife because she was there.,-33,0,f,0.8694283366,0.8896955252,0.9513319135,0.7670988441,0.7537497878,0.853091538,0.5721255541
ic_mismatch,mocked,4,The wife mocked the husband because he was there.,-33,0,m,0.8843662143,0.8336310387,0.9557363391,0.678350389,0.402980119,0.5550985336,0.5812746286
ic_mismatch,mocked,4,The wife mocked the husband because she was there.,-33,1,f,0.07045763731,0.02275305614,0.02850962244,0.2300385386,0.2275494039,0.3933378756,0.3116663396
ic_mismatch,mourned,4,The husband mourned the wife because he was there.,-72,1,m,0.04775905982,0.02623965591,0.02359937318,0.05953528732,0.04542891681,0.08825927228,0.3012447357
ic_mismatch,mourned,4,The husband mourned the wife because she was there.,-72,0,f,0.9298122525,0.8461383581,0.9616999626,0.8382943869,0.4520386755,0.8264181614,0.5956085324
ic_mismatch,mourned,4,The wife mourned the husband because he was there.,-72,0,m,0.9328802228,0.7613667846,0.9668408632,0.7755471468,0.3197672069,0.6546077132,0.6493381858
ic_mismatch,mourned,4,The wife mourned the husband because she was there.,-72,1,f,0.03644669801,0.02240623534,0.01844678819,0.106986776,0.1064250767,0.2486374229,0.239086017
ic_mismatch,moved,4,The husband moved the wife because he was there.,-11,1,m,0.2240292132,0.1263818294,0.2578892112,0.150123015,0.04013982043,0.168694824,0.352229476
ic_mismatch,moved,4,The husband moved the wife because she was there.,-11,0,f,0.6463153958,0.300437361,0.6407745481,0.6347548962,0.3762893081,0.7054840326,0.5322510004
ic_mismatch,moved,4,The wife moved the husband because he was there.,-11,0,m,0.6147863865,0.2722062171,0.725922823,0.5609859228,0.2328692228,0.5469417572,0.5570543408
ic_mismatch,moved,4,The wife moved the husband because she was there.,-11,1,f,0.1997522563,0.07272829115,0.1529977918,0.2036375105,0.07950922102,0.3049556315,0.3109289408
ic_mismatch,noticed,4,The husband noticed the wife because he was there.,-92,1,m,0.05239935964,0.02869764343,0.0321225673,0.07332758605,0.05365455523,0.1004978567,0.2293482721
ic_mismatch,noticed,4,The husband noticed the wife because she was there.,-92,0,f,0.913180232,0.8683245182,0.9537469745,0.892762661,0.5343123674,0.8761821985,0.6916049123
ic_mismatch,noticed,4,The wife noticed the husband because he was there.,-92,0,m,0.8686805964,0.8103861213,0.9488161802,0.9072968364,0.3946201205,0.8196755648,0.7912786007
ic_mismatch,noticed,4,The wife noticed the husband because she was there.,-92,1,f,0.0751548484,0.02621241286,0.0336451605,0.05413396657,0.1229525283,0.1524477154,0.1202606782
ic_mismatch,ordered around,4,The husband ordered around the wife because he was there.,53,1,m,0.05103446171,0.0318842642,0.02954054065,0.08137430996,0.03304761276,0.09987980872,0.266079545
ic_mismatch,ordered around,4,The husband ordered around the wife because she was there.,53,0,f,0.8932298422,0.6711347699,0.9384227395,0.8340703249,0.6112121344,0.8478973508,0.6118466854
ic_mismatch,ordered around,4,The wife ordered around the husband because he was there.,53,0,m,0.8213967681,0.5748227239,0.9336925149,0.7780222893,0.3819016218,0.7030341625,0.5548036695
ic_mismatch,ordered around,4,The wife ordered around the husband because she was there.,53,1,f,0.0992725417,0.0400707908,0.03469637781,0.1142162979,0.06908393651,0.2128388882,0.3002979755
ic_mismatch,pacified,4,The husband pacified the wife because he was there.,-49,1,m,0.1068535522,0.03339706734,0.05369139463,0.59867239,0.1239399388,0.729752183,0.2828194499
ic_mismatch,pacified,4,The husband pacified the wife because she was there.,-49,0,f,0.8684287071,0.8342243433,0.9297851324,0.1059645042,0.08190632612,0.1362382472,0.6186972857
ic_mismatch,pacified,4,The wife pacified the husband because he was there.,-49,0,m,0.8518286943,0.7103416324,0.8983225822,0.1690779179,0.03992588073,0.1030369103,0.6207868457
ic_mismatch,pacified,4,The wife pacified the husband because she was there.,-49,1,f,0.1059136167,0.05341145024,0.08120967448,0.5461958051,0.2151147574,0.7853663564,0.2599060833
ic_mismatch,pardoned,4,The husband pardoned the wife because he was there.,-38,1,m,0.1154720709,0.0574391894,0.07026710361,0.334174782,0.1477271765,0.32006374,0.3229563236
ic_mismatch,pardoned,4,The husband pardoned the wife because she was there.,-38,0,f,0.8491003513,0.7370985746,0.906028986,0.5329861045,0.5450740457,0.6380689144,0.5689690709
ic_mismatch,pardoned,4,The wife pardoned the husband because he was there.,-38,0,m,0.8480562568,0.567358613,0.9062281847,0.3712308705,0.2547540367,0.3941898942,0.6240913868
ic_mismatch,pardoned,4,The wife pardoned the husband because she was there.,-38,1,f,0.08413815498,0.05135938153,0.05984164029,0.4403962493,0.2740265727,0.5474131703,0.2636120617
ic_mismatch,passed,4,The husband passed the wife because he was there.,0,1,m,0.2237439007,0.1044622883,0.1443303525,0.1942721456,0.08664213866,0.2229819149,0.3685266078
ic_mismatch,passed,4,The husband passed the wife because she was there.,0,0,f,0.6882608533,0.5339002609,0.7984811068,0.5062841177,0.4156776667,0.6198179126,0.5369184017
ic_mismatch,passed,4,The wife passed the husband because he was there.,0,0,m,0.7093071938,0.5419781804,0.8643381,0.4917446971,0.3092602491,0.5433911681,0.573933661
ic_mismatch,passed,4,The wife passed the husband because she was there.,0,1,f,0.2016259581,0.06701887399,0.08740034699,0.2236575186,0.1482319385,0.3128251433,0.3118266463
ic_mismatch,penalized,4,The husband penalized the wife because he was there.,-77,1,m,0.1096680909,0.04531151801,0.06512964517,0.3627786636,0.1401088387,0.3366311789,0.4439925551
ic_mismatch,penalized,4,The husband penalized the wife because she was there.,-77,0,f,0.8671601415,0.734159708,0.9130113721,0.5403479338,0.5837239623,0.6071259379,0.4818188548
ic_mismatch,penalized,4,The wife penalized the husband because he was there.,-77,0,m,0.8568461537,0.5799345374,0.8961586952,0.4086393714,0.2505385578,0.2850213945,0.5113474727
ic_mismatch,penalized,4,The wife penalized the husband because she was there.,-77,1,f,0.1078170463,0.05089205131,0.07518021017,0.4817869663,0.3313334286,0.6459126472,0.4121739864
ic_mismatch,persecuted,4,The husband persecuted the wife because he was there.,-22,1,m,0.06080335006,0.02738627791,0.02602779493,0.2446385771,0.08938077837,0.1961554587,0.2662047446
ic_mismatch,persecuted,4,The husband persecuted the wife because she was there.,-22,0,f,0.9127398729,0.8003352284,0.9591880441,0.6270725727,0.6703546047,0.7663897872,0.6474326849
ic_mismatch,persecuted,4,The wife persecuted the husband because he was there.,-22,0,m,0.8863499165,0.6331486106,0.9488818645,0.6020322442,0.3332862556,0.5059717298,0.6295463443
ic_mismatch,persecuted,4,The wife persecuted the husband because she was there.,-22,1,f,0.07268044353,0.02368499711,0.03109433502,0.2632498145,0.2151851654,0.4340047836,0.2736968696
ic_mismatch,picked up,4,The husband picked up the wife because he was there.,-71,1,m,0.1073326766,0.05194887891,0.1035591438,0.436858654,0.07232360542,0.4244759381,0.3239388168
ic_mismatch,picked up,4,The husband picked up the wife because she was there.,-71,0,f,0.7819859982,0.6895550489,0.8434724808,0.4426375926,0.4179492593,0.5081465244,0.5382860303
ic_mismatch,picked up,4,The wife picked up the husband because he was there.,-71,0,m,0.8013592958,0.6775630713,0.929792881,0.4535888135,0.2979173958,0.4488986433,0.5633634329
ic_mismatch,picked up,4,The wife picked up the husband because she was there.,-71,1,f,0.06663358957,0.01773177087,0.03030671366,0.4281439483,0.1156016812,0.473411262,0.2923215032
ic_mismatch,plagued,4,The husband plagued the wife because he was there.,58,1,m,0.2610137165,0.10041897,0.1738737971,0.4709088802,0.08585612476,0.4382946491,0.3312467933
ic_mismatch,plagued,4,The husband plagued the wife because she was there.,58,0,f,0.6296393275,0.5345470309,0.768727839,0.2369378507,0.1664375514,0.3610605299,0.5554587245
ic_mismatch,plagued,4,The wife plagued the husband because he was there.,58,0,m,0.6813874245,0.4653203785,0.8786320686,0.3485582769,0.1132133529,0.3131278753,0.566067636
ic_mismatch,plagued,4,The wife plagued the husband because she was there.,58,1,f,0.1881795228,0.03186802939,0.06306922436,0.4023767114,0.1698966622,0.516896069,0.3103975654
ic_mismatch,played,4,The husband played the wife because he was there.,43,1,m,0.07684019208,0.07279027998,0.07645905763,0.4622938633,0.1297471374,0.3716250062,0.4405617118
ic_mismatch,played,4,The husband played the wife because she was there.,43,0,f,0.8393641114,0.6202868223,0.8622045517,0.4456976056,0.4177621901,0.5764465332,0.369351089
ic_mismatch,played,4,The wife played the husband because he was there.,43,0,m,0.7634223104,0.5692888498,0.8867425919,0.291123569,0.195096314,0.4084415138,0.345944047
ic_mismatch,played,4,The wife played the husband because she was there.,43,1,f,0.1062296629,0.05505507812,0.04893348366,0.5805075169,0.261297375,0.5158528686,0.48946473
ic_mismatch,played with,4,The husband played with the wife because he was there.,-13,1,m,0.07825659961,0.06853525341,0.07856908441,0.4167676866,0.1269812286,0.3332006633,0.3585175872
